symbol,name,sector,industry,lending
3593,ホギメディカル,Consumer Cyclical,繊維製品,貸借
3597,自重堂,Consumer Cyclical,繊維製品,信用
3598,山喜,Consumer Cyclical,繊維製品,信用
3600,フジックス,Consumer Cyclical,繊維製品,信用
3607,クラウディアホールディングス,Consumer Cyclical,繊維製品,信用
3608,ＴＳＩホールディングス,Consumer Cyclical,繊維製品,貸借
3611,マツオカコーポレーション,Consumer Cyclical,繊維製品,貸借
3612,ワールド,Consumer Cyclical,繊維製品,貸借
3622,ネットイヤーグループ,Communication Services,情報･通信業,信用
3623,ビリングシステム,Communication Services,情報･通信業,信用
3624,アクセルマーク,Communication Services,情報･通信業,信用
3625,テックファームホールディングス,Communication Services,情報･通信業,信用
3626,ＴＩＳ,Communication Services,情報･通信業,貸借
3627,テクミラホールディングス,Communication Services,情報･通信業,貸借
3628,データホライゾン,Communication Services,情報･通信業,信用
3632,グリーホールディングス,Communication Services,情報･通信業,貸借
3633,ＧＭＯペパボ,Communication Services,情報･通信業,信用
3634,ソケッツ,Communication Services,情報･通信業,信用
3635,コーエーテクモホールディングス,Communication Services,情報･通信業,貸借
3636,三菱総合研究所,Communication Services,情報･通信業,貸借
3639,ボルテージ,Communication Services,情報･通信業,貸借
3640,電算,Communication Services,情報･通信業,貸借
3641,パピレス,Communication Services,情報･通信業,信用
3645,メディカルネット,Communication Services,情報･通信業,貸借
3646,駅探,Communication Services,情報･通信業,信用
3647,ジー・スリーホールディングス,Communication Services,情報･通信業,信用
3648,ＡＧＳ,Communication Services,情報･通信業,貸借
3649,ファインデックス,Communication Services,情報･通信業,貸借
3652,ディジタルメディアプロフェッショナル,Communication Services,情報･通信業,信用
3653,モルフォ,Communication Services,情報･通信業,貸借
3655,ブレインパッド,Communication Services,情報･通信業,貸借
3656,ＫＬａｂ,Communication Services,情報･通信業,貸借
3657,ポールトゥウィンホールディングス,Communication Services,情報･通信業,貸借
3659,ネクソン,Communication Services,情報･通信業,貸借
3660,アイスタイル,Communication Services,情報･通信業,貸借
3661,エムアップホールディングス,Communication Services,情報･通信業,貸借
3662,エイチームホールディングス,Communication Services,情報･通信業,貸借
3663,セルシス,Communication Services,情報･通信業,信用
3664,モブキャストホールディングス,Communication Services,情報･通信業,貸借
3665,エニグモ,Communication Services,情報･通信業,貸借
3667,ｅｎｉｓｈ,Communication Services,情報･通信業,貸借
3668,コロプラ,Communication Services,情報･通信業,貸借
3670,協立情報通信,Communication Services,情報･通信業,信用
3671,ソフトマックス,Communication Services,情報･通信業,信用
3672,オルトプラス,Communication Services,情報･通信業,信用
3673,ブロードリーフ,Communication Services,情報･通信業,貸借
3674,オークファン,Communication Services,情報･通信業,貸借
3675,クロス・マーケティンググループ,Communication Services,情報･通信業,貸借
3676,デジタルハーツホールディングス,Communication Services,情報･通信業,貸借
3678,メディアドゥ,Communication Services,情報･通信業,貸借
3679,じげん,Communication Services,情報･通信業,貸借
3680,ホットリンク,Communication Services,情報･通信業,貸借
3681,ブイキューブ,Communication Services,情報･通信業,その他
3682,エンカレッジ・テクノロジ,Communication Services,情報･通信業,貸借
3683,サイバーリンクス,Communication Services,情報･通信業,貸借
3686,ディー・エル・イー,Communication Services,情報･通信業,貸借
3687,フィックスターズ,Communication Services,情報･通信業,貸借
3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,Communication Services,情報･通信業,貸借
3690,イルグルム,Communication Services,情報･通信業,貸借
3691,デジタルプラス,Communication Services,情報･通信業,信用
3692,ＦＦＲＩセキュリティ,Communication Services,情報･通信業,貸借
3694,オプティム,Communication Services,情報･通信業,貸借
3695,ＧＭＯプロダクトプラットフォーム,Communication Services,情報･通信業,信用
3696,セレス,Communication Services,情報･通信業,貸借
3697,ＳＨＩＦＴ,Communication Services,情報･通信業,貸借
3698,ＣＲＩ・ミドルウェア,Communication Services,情報･通信業,貸借
3708,特種東海製紙,Materials,パルプ・紙,貸借
3710,ジョルダン,Communication Services,情報･通信業,貸借
3712,情報企画,Communication Services,情報･通信業,貸借
3719,ＡＩストーム,Communication Services,情報･通信業,信用
3723,日本ファルコム,Communication Services,情報･通信業,信用
3726,フォーシーズＨＤ,Consumer Cyclical,小売業,信用
3727,アプリックス,Communication Services,情報･通信業,信用
3733,ソフトウェア・サービス,Communication Services,情報･通信業,貸借
3741,セック,Communication Services,情報･通信業,貸借
3744,サイオス,Communication Services,情報･通信業,貸借
3747,インタートレード,Communication Services,情報･通信業,貸借
3750,ＡＤＲ１２０Ｓ,Communication Services,情報･通信業,信用
3753,フライトソリューションズ,Communication Services,情報･通信業,信用
3758,アエリア,Communication Services,情報･通信業,貸借
3760,ケイブ,Communication Services,情報･通信業,信用
3762,テクマトリックス,Communication Services,情報･通信業,貸借
3763,プロシップ,Communication Services,情報･通信業,信用
3765,ガンホー・オンライン・エンターテイメント,Communication Services,情報･通信業,貸借
3766,システムズ・デザイン,Communication Services,情報･通信業,信用
3768,リスクモンスター,Communication Services,情報･通信業,貸借
3769,ＧＭＯペイメントゲートウェイ,Communication Services,情報･通信業,貸借
3770,ザッパラス,Communication Services,情報･通信業,信用
3771,システムリサーチ,Communication Services,情報･通信業,貸借
3772,ウェルス・マネジメント,Real Estate,不動産業,信用
3773,アドバンスト・メディア,Communication Services,情報･通信業,貸借
3774,インターネットイニシアティブ,Communication Services,情報･通信業,貸借
3776,ブロードバンドタワー,Communication Services,情報･通信業,信用
3777,環境フレンドリーホールディングス,Communication Services,情報･通信業,信用
3778,さくらインターネット,Communication Services,情報･通信業,貸借
3779,ジェイ・エスコムホールディングス,Communication Services,情報･通信業,信用
3787,テクノマセマティカル,Communication Services,情報･通信業,信用
3788,ＧＭＯグローバルサイン・ホールディングス,Communication Services,情報･通信業,貸借
3791,ＩＧポート,Communication Services,情報･通信業,貸借
3793,ドリコム,Communication Services,情報･通信業,貸借
3796,いい生活,Communication Services,情報･通信業,貸借
3798,ＵＬＳグループ,Communication Services,情報･通信業,信用
3799,キーウェアソリューションズ,Communication Services,情報･通信業,貸借
3800,ユニリタ,Communication Services,情報･通信業,信用
3802,エコミック,Communication Services,情報･通信業,信用
3803,イメージ情報開発,Communication Services,情報･通信業,信用
3804,システム　ディ,Communication Services,情報･通信業,信用
3807,フィスコ,Communication Services,情報･通信業,貸借
3810,サイバーステップ,Communication Services,情報･通信業,信用
3815,メディア工房,Communication Services,情報･通信業,信用
3816,大和コンピューター,Communication Services,情報･通信業,信用
3817,ＳＲＡホールディングス,Communication Services,情報･通信業,貸借
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,Communication Services,情報･通信業,信用
3825,リミックスポイント,Consumer Cyclical,小売業,信用
3826,システムインテグレータ,Communication Services,情報･通信業,貸借
3834,朝日ネット,Communication Services,情報･通信業,貸借
3835,ｅＢＡＳＥ,Communication Services,情報･通信業,貸借
3836,アバントグループ,Communication Services,情報･通信業,貸借
3837,アドソル日進,Communication Services,情報･通信業,貸借
3839,ＯＤＫソリューションズ,Communication Services,情報･通信業,貸借
3840,パス,Communication Services,情報･通信業,信用
3841,ジーダット,Communication Services,情報･通信業,信用
3842,ネクストジェン,Communication Services,情報･通信業,信用
3843,フリービット,Communication Services,情報･通信業,貸借
3844,コムチュア,Communication Services,情報･通信業,貸借
3845,アイフリークモバイル,Communication Services,情報･通信業,信用
3847,パシフィックシステム,Communication Services,情報･通信業,信用
3848,データ・アプリケーション,Communication Services,情報･通信業,貸借
3850,エヌ・ティ・ティ・データ・イントラマート,Communication Services,情報･通信業,信用
3851,日本一ソフトウェア,Communication Services,情報･通信業,貸借
3853,アステリア,Communication Services,情報･通信業,貸借
3854,アイル,Communication Services,情報･通信業,信用
3856,Ａｂａｌａｎｃｅ,Technology,電気機器,信用
3858,ユビキタスＡＩ,Communication Services,情報･通信業,信用
3861,王子ホールディングス,Materials,パルプ・紙,貸借
3863,日本製紙,Materials,パルプ・紙,貸借
3864,三菱製紙,Materials,パルプ・紙,貸借
3865,北越コーポレーション,Materials,パルプ・紙,貸借
3877,中越パルプ工業,Materials,パルプ・紙,貸借
3878,巴川コーポレーション,Materials,化学,貸借
3880,大王製紙,Materials,パルプ・紙,貸借
3891,ニッポン高度紙工業,Materials,パルプ・紙,貸借
3892,岡山製紙,Materials,パルプ・紙,貸借
3895,ハビックス,Materials,パルプ・紙,信用
3896,阿波製紙,Materials,パルプ・紙,信用
3900,クラウドワークス,Communication Services,情報･通信業,貸借
3901,マークラインズ,Communication Services,情報･通信業,貸借
3902,メディカル・データ・ビジョン,Communication Services,情報･通信業,貸借
3903,ｇｕｍｉ,Communication Services,情報･通信業,貸借
3904,カヤック,Communication Services,情報･通信業,信用
3905,データセクション,Communication Services,情報･通信業,貸借
3907,シリコンスタジオ,Communication Services,情報･通信業,信用
3908,コラボス,Communication Services,情報･通信業,信用
3909,ショーケース,Communication Services,情報･通信業,信用
3910,エムケイシステム,Communication Services,情報･通信業,信用
3911,Ａｉｍｉｎｇ,Communication Services,情報･通信業,信用
3912,モバイルファクトリー,Communication Services,情報･通信業,貸借
3913,ＧｒｅｅｎＢｅｅ,Communication Services,情報･通信業,信用
3914,ＪＩＧ−ＳＡＷ,Communication Services,情報･通信業,貸借
3915,テラスカイ,Communication Services,情報･通信業,貸借
3916,デジタル・インフォメーション・テクノロジー,Communication Services,情報･通信業,貸借
3917,アイリッジ,Communication Services,情報･通信業,貸借
3918,ＰＣＩホールディングス,Communication Services,情報･通信業,信用
3920,アイビーシー,Communication Services,情報･通信業,貸借
3921,ネオジャパン,Communication Services,情報･通信業,貸借
3922,ＰＲ　ＴＩＭＥＳ,Communication Services,情報･通信業,貸借
3923,ラクス,Communication Services,情報･通信業,貸借
3924,ランドコンピュータ,Communication Services,情報･通信業,貸借
3925,ダブルスタンダード,Communication Services,情報･通信業,信用
3926,オープンドア,Communication Services,情報･通信業,信用
3927,フーバーブレイン,Communication Services,情報･通信業,信用
3928,マイネット,Communication Services,情報･通信業,貸借
3929,ソーシャルワイヤー,Communication Services,情報･通信業,信用
3930,はてな,Communication Services,情報･通信業,信用
3931,バリューゴルフ,Communication Services,情報･通信業,信用
3932,アカツキ,Communication Services,情報･通信業,貸借
3933,チエル,Communication Services,情報･通信業,貸借
3934,ベネフィットジャパン,Communication Services,情報･通信業,信用
3935,エディア,Communication Services,情報･通信業,信用
3936,グローバルウェイ,Communication Services,情報･通信業,信用
3937,Ｕｂｉｃｏｍホールディングス,Communication Services,情報･通信業,貸借
3939,カナミックネットワーク,Communication Services,情報･通信業,貸借
3940,ノムラシステムコーポレーション,Communication Services,情報･通信業,貸借
3941,レンゴー,Materials,パルプ・紙,貸借
3943,大石産業,Materials,パルプ・紙,信用
3944,古林紙工,Materials,パルプ・紙,信用
3945,スーパーバッグ,Materials,パルプ・紙,信用
3946,トーモク,Materials,パルプ・紙,貸借
3947,ダイナパック,Materials,パルプ・紙,貸借
3948,光ビジネスフォーム,Materials,パルプ・紙,信用
3950,ザ・パック,Materials,パルプ・紙,貸借
3951,朝日印刷,Materials,パルプ・紙,貸借
3953,大村紙業,Materials,パルプ・紙,信用
3954,昭和パックス,Materials,パルプ・紙,信用
3955,イムラ,Materials,パルプ・紙,貸借
3958,笹徳印刷,Materials,パルプ・紙,信用
3961,シルバーエッグ・テクノロジー,Communication Services,情報･通信業,信用
3962,チェンジホールディングス,Communication Services,情報･通信業,貸借
3963,シンクロ・フード,Communication Services,情報･通信業,貸借
3964,オークネット,Communication Services,情報･通信業,貸借
3965,キャピタル・アセット・プランニング,Communication Services,情報･通信業,信用
3967,エルテス,Communication Services,情報･通信業,信用
3968,セグエグループ,Communication Services,情報･通信業,貸借
3969,エイトレッド,Communication Services,情報･通信業,信用
3970,イノベーション,Communication Services,情報･通信業,信用
3974,ＳＣＡＴ,Communication Services,情報･通信業,信用
3976,シャノン,Communication Services,情報･通信業,その他
3979,うるる,Communication Services,情報･通信業,信用
3981,ビーグリー,Communication Services,情報･通信業,信用
3983,オロ,Communication Services,情報･通信業,貸借
3984,ユーザーローカル,Communication Services,情報･通信業,貸借
3985,テモナ,Communication Services,情報･通信業,信用
3986,ビーブレイクシステムズ,Communication Services,情報･通信業,信用
3987,エコモット,Communication Services,情報･通信業,貸借
3988,ＳＹＳホールディングス,Communication Services,情報･通信業,信用
3989,シェアリングテクノロジー,Communication Services,情報･通信業,信用
3991,ウォンテッドリー,Communication Services,情報･通信業,信用
3992,ニーズウェル,Communication Services,情報･通信業,貸借
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,Communication Services,情報･通信業,貸借
3994,マネーフォワード,Communication Services,情報･通信業,貸借
3996,サインポスト,Communication Services,情報･通信業,貸借
3997,トレードワークス,Communication Services,情報･通信業,貸借
3998,すららネット,Communication Services,情報･通信業,貸借
4004,レゾナック・ホールディングス,Materials,化学,貸借
4005,住友化学,Materials,化学,貸借
4008,住友精化,Materials,化学,貸借
4011,ヘッドウォータース,Communication Services,情報･通信業,信用
4012,アクシス,Communication Services,情報･通信業,貸借
4013,勤次郎,Communication Services,情報･通信業,貸借
4014,カラダノート,Communication Services,情報･通信業,信用
4015,ペイクラウドホールディングス,Communication Services,情報･通信業,信用
4016,ＭＩＴホールディングス,Communication Services,情報･通信業,信用
4017,クリーマ,Communication Services,情報･通信業,信用
4019,スタメン,Communication Services,情報･通信業,貸借
4020,ビートレンド,Communication Services,情報･通信業,信用
4021,日産化学,Materials,化学,貸借
4022,ラサ工業,Materials,化学,貸借
4023,クレハ,Materials,化学,貸借
4025,多木化学,Materials,化学,貸借
4026,神島化学工業,Materials,ガラス･土石製品,貸借
4027,テイカ,Materials,化学,貸借
4028,石原産業,Materials,化学,貸借
4031,片倉コープアグリ,Materials,化学,貸借
4040,南海化学,Materials,化学,信用
4041,日本曹達,Materials,化学,貸借
4042,東ソー,Materials,化学,貸借
4043,トクヤマ,Materials,化学,貸借
4044,セントラル硝子,Materials,化学,貸借
4045,東亞合成,Materials,化学,貸借
4046,大阪ソーダ,Materials,化学,貸借
4047,関東電化工業,Materials,化学,貸借
4051,ＧＭＯフィナンシャルゲート,Communication Services,情報･通信業,信用
4052,フィーチャ,Communication Services,情報･通信業,信用
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,Communication Services,情報･通信業,貸借
4054,日本情報クリエイト,Communication Services,情報･通信業,貸借
4055,ティアンドエスグループ,Communication Services,情報･通信業,貸借
4056,ニューラルグループ,Communication Services,情報･通信業,信用
4057,インターファクトリー,Communication Services,情報･通信業,信用
4058,トヨクモ,Communication Services,情報･通信業,貸借
4059,まぐまぐ,Communication Services,情報･通信業,信用
4060,ｒａｋｕｍｏ,Communication Services,情報･通信業,貸借
4061,デンカ,Materials,化学,貸借
4062,イビデン,Technology,電気機器,貸借
4063,信越化学工業,Materials,化学,貸借
4064,日本カーバイド工業,Materials,化学,貸借
4068,ベイシス,Communication Services,情報･通信業,信用
4069,ＢｌｕｅＭｅｍｅ,Communication Services,情報･通信業,信用
4071,プラスアルファ・コンサルティング,Communication Services,情報･通信業,貸借
4072,電算システムホールディングス,Communication Services,情報･通信業,貸借
4073,ジィ・シィ企画,Communication Services,情報･通信業,信用
4074,ラキール,Communication Services,情報･通信業,貸借
4075,ブレインズテクノロジー,Communication Services,情報･通信業,信用
4076,シイエヌエス,Communication Services,情報･通信業,信用
4078,堺化学工業,Materials,化学,貸借
4080,田中化学研究所,Materials,化学,信用
4082,第一稀元素化学工業,Materials,化学,貸借
4088,エア・ウォーター,Materials,化学,貸借
4091,日本酸素ホールディングス,Materials,化学,貸借
4092,日本化学工業,Materials,化学,貸借
4093,東邦アセチレン,Materials,化学,信用
4094,日本化学産業,Materials,化学,信用
4095,日本パーカライジング,Materials,化学,貸借
4097,高圧ガス工業,Materials,化学,貸借
4098,チタン工業,Materials,化学,信用
4099,四国化成ホールディングス,Materials,化学,貸借
4100,戸田工業,Materials,化学,貸借
4102,丸尾カルシウム,Materials,化学,信用
4107,伊勢化学工業,Materials,化学,信用
4109,ステラ　ケミファ,Materials,化学,貸借
4112,保土谷化学工業,Materials,化学,貸借
4113,田岡化学工業,Materials,化学,信用
4114,日本触媒,Materials,化学,貸借
4116,大日精化工業,Materials,化学,貸借
4118,カネカ,Materials,化学,貸借
4119,日本ピグメントホールディングス,Materials,化学,信用
4120,スガイ化学工業,Materials,化学,信用
4124,大阪油化工業,Materials,化学,信用
4125,三和油化工業,Materials,化学,信用
4151,協和キリン,Healthcare,医薬品,貸借
4165,プレイド,Communication Services,情報･通信業,貸借
4166,かっこ,Communication Services,情報･通信業,信用
4167,ココペリ,Communication Services,情報･通信業,貸借
4168,ヤプリ,Communication Services,情報･通信業,貸借
4169,ＥＮＥＣＨＡＮＧＥ,Communication Services,情報･通信業,信用
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,Communication Services,情報･通信業,貸借
4171,グローバルインフォメーション,Communication Services,情報･通信業,信用
4172,東和ハイシステム,Communication Services,情報･通信業,信用
4174,アピリッツ,Communication Services,情報･通信業,信用
4175,ｃｏｌｙ,Communication Services,情報･通信業,信用
4176,ココナラ,Communication Services,情報･通信業,貸借
4177,ｉ‐ｐｌｕｇ,Communication Services,情報･通信業,信用
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,Communication Services,情報･通信業,信用
4179,ジーネクスト,Communication Services,情報･通信業,信用
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,Communication Services,情報･通信業,信用
4182,三菱瓦斯化学,Materials,化学,貸借
4183,三井化学,Materials,化学,貸借
4186,東京応化工業,Materials,化学,貸借
4187,大阪有機化学工業,Materials,化学,貸借
4188,三菱ケミカルグループ,Materials,化学,貸借
4189,ＫＨネオケム,Materials,化学,貸借
4192,スパイダープラス,Communication Services,情報･通信業,貸借
4193,ファブリカホールディングス,Communication Services,情報･通信業,信用
4194,ビジョナル,Communication Services,情報･通信業,貸借
4196,ネオマーケティング,Communication Services,情報･通信業,信用
4197,アスマーク,Communication Services,情報･通信業,信用
4198,テンダ,Communication Services,情報･通信業,信用
4199,ワンダープラネット,Communication Services,情報･通信業,信用
4202,ダイセル,Materials,化学,貸借
4203,住友ベークライト,Materials,化学,貸借
4204,積水化学工業,Materials,化学,貸借
4205,日本ゼオン,Materials,化学,貸借
4206,アイカ工業,Materials,化学,貸借
4208,ＵＢＥ,Materials,化学,貸借
4212,積水樹脂,Materials,化学,貸借
4216,旭有機材,Materials,化学,貸借
4218,ニチバン,Materials,化学,貸借
4220,リケンテクノス,Materials,化学,貸借
4221,大倉工業,Materials,化学,貸借
4222,児玉化学工業,Materials,化学,信用
4224,ロンシール工業,Materials,化学,信用
4228,積水化成品工業,Materials,化学,貸借
4229,群栄化学工業,Materials,化学,貸借
4231,タイガースポリマー,Materials,化学,貸借
4234,サンエー化研,Materials,化学,信用
4235,ウルトラファブリックス・ホールディングス,Materials,化学,信用
4237,フジプレアム,Materials,化学,貸借
4238,ミライアル,Materials,化学,信用
4240,クラスターテクノロジー,Materials,化学,信用
4241,アテクト,Materials,化学,信用
4242,タカギセイコー,Materials,化学,貸借
4243,ニックス,Materials,化学,信用
4245,ダイキアクシス,Materials,化学,貸借
4246,ダイキョーニシカワ,Materials,化学,貸借
4247,ポバール興業,Materials,化学,信用
4248,竹本容器,Materials,化学,貸借
4249,森六,Materials,化学,貸借
4251,恵和,Materials,化学,貸借
4255,ＴＨＥＣＯＯ,Communication Services,情報･通信業,信用
4256,サインド,Communication Services,情報･通信業,信用
4258,網屋,Communication Services,情報･通信業,貸借
4259,エクサウィザーズ,Communication Services,情報･通信業,信用
4260,ハイブリッドテクノロジーズ,Communication Services,情報･通信業,信用
4261,アジアクエスト,Communication Services,情報･通信業,信用
4262,ニフティライフスタイル,Communication Services,情報･通信業,貸借
4263,サスメド,Communication Services,情報･通信業,貸借
4264,セキュア,Communication Services,情報･通信業,信用
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,Communication Services,情報･通信業,信用
4270,ＢｅｅＸ,Communication Services,情報･通信業,信用
4272,日本化薬,Materials,化学,貸借
4274,細谷火工,Materials,化学,信用
4275,カーリット,Materials,化学,貸借
4284,ソルクシーズ,Communication Services,情報･通信業,信用
4286,ＣＬホールディングス,Industrials,サービス業,貸借
4287,ジャストプランニング,Communication Services,情報･通信業,信用
4288,アズジェント,Communication Services,情報･通信業,貸借
4290,プレステージ・インターナショナル,Industrials,サービス業,貸借
4293,セプテーニ・ホールディングス,Industrials,サービス業,貸借
4299,ハイマックス,Communication Services,情報･通信業,貸借
4301,アミューズ,Industrials,サービス業,貸借
4307,野村総合研究所,Communication Services,情報･通信業,貸借
4308,Ｊストリーム,Communication Services,情報･通信業,信用
4310,ドリームインキュベータ,Industrials,サービス業,貸借
4316,ビーマップ,Communication Services,情報･通信業,信用
4317,レイ,Industrials,サービス業,信用
4318,クイック,Industrials,サービス業,貸借
4319,ＴＡＣ,Industrials,サービス業,信用
4320,ＣＥホールディングス,Communication Services,情報･通信業,信用
4323,日本システム技術,Communication Services,情報･通信業,貸借
4324,電通グループ,Industrials,サービス業,貸借
4326,インテージホールディングス,Communication Services,情報･通信業,貸借
4331,テイクアンドギヴ・ニーズ,Industrials,サービス業,信用
4333,東邦システムサイエンス,Communication Services,情報･通信業,信用
4334,ユークス,Communication Services,情報･通信業,信用
4335,ＩＰＳホールディングス,Communication Services,情報･通信業,信用
4337,ぴあ,Industrials,サービス業,貸借
4341,西菱電機,Industrials,サービス業,信用
4343,イオンファンタジー,Industrials,サービス業,貸借
4344,ソースネクスト,Communication Services,情報･通信業,貸借
4345,シーティーエス,Industrials,サービス業,貸借
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,Financials,その他金融業,貸借
4347,ブロードメディア,Industrials,サービス業,貸借
4350,メディカルシステムネットワーク,Consumer Cyclical,小売業,信用
4351,山田再生系債権回収総合事務所,Financials,その他金融業,貸借
4356,応用技術,Communication Services,情報･通信業,信用
4360,マナック・ケミカル・パートナーズ,Materials,化学,信用
4361,川口化学工業,Materials,化学,信用
4362,日本精化,Materials,化学,貸借
4365,松本油脂製薬,Materials,化学,信用
4366,ダイトーケミックス,Materials,化学,信用
4367,広栄化学,Materials,化学,貸借
4368,扶桑化学工業,Materials,化学,貸借
4369,トリケミカル研究所,Materials,化学,貸借
4370,モビルス,Communication Services,情報･通信業,信用
4371,コアコンセプト・テクノロジー,Communication Services,情報･通信業,貸借
4372,ユミルリンク,Communication Services,情報･通信業,信用
4373,シンプレクス・ホールディングス,Communication Services,情報･通信業,貸借
4374,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,Communication Services,情報･通信業,信用
4375,セーフィー,Communication Services,情報･通信業,貸借
4376,くふうカンパニーホールディングス,Communication Services,情報･通信業,信用
4377,ワンキャリア,Communication Services,情報･通信業,信用
4378,ＣＩＮＣ,Communication Services,情報･通信業,信用
4379,Ｐｈｏｔｏｓｙｎｔｈ,Communication Services,情報･通信業,信用
4380,Ｍマート,Communication Services,情報･通信業,信用
4381,ビープラッツ,Communication Services,情報･通信業,信用
4382,ＨＥＲＯＺ,Communication Services,情報･通信業,貸借
4384,ラクスル,Communication Services,情報･通信業,貸借
4385,メルカリ,Communication Services,情報･通信業,貸借
4386,ＳＩＧグループ,Communication Services,情報･通信業,貸借
4387,ＺＵＵ,Communication Services,情報･通信業,信用
4388,エーアイ,Communication Services,情報･通信業,貸借
4389,プロパティデータバンク,Communication Services,情報･通信業,信用
4390,アイ・ピー・エス,Communication Services,情報･通信業,貸借
4391,ロジザード,Communication Services,情報･通信業,信用
4392,ＦＩＧ,Communication Services,情報･通信業,貸借
4393,バンク・オブ・イノベーション,Communication Services,情報･通信業,貸借
4394,エクスモーション,Communication Services,情報･通信業,信用
4395,アクリート,Communication Services,情報･通信業,信用
4396,システムサポートホールディングス,Communication Services,情報･通信業,貸借
4397,チームスピリット,Communication Services,情報･通信業,信用
4398,ブロードバンドセキュリティ,Communication Services,情報･通信業,信用
4401,ＡＤＥＫＡ,Materials,化学,貸借
4403,日油,Materials,化学,貸借
4404,ミヨシ油脂,Consumer Defensive,食料品,貸借
4406,新日本理化,Materials,化学,貸借
4409,東邦化学工業,Materials,化学,信用
4410,ハリマ化成グループ,Materials,化学,貸借
4412,サイエンスアーツ,Communication Services,情報･通信業,信用
4413,ボードルア,Communication Services,情報･通信業,信用
4414,フレクト,Communication Services,情報･通信業,信用
4415,ブロードエンタープライズ,Communication Services,情報･通信業,信用
4416,Ｔｒｕｅ　Ｄａｔａ,Communication Services,情報･通信業,信用
4417,グローバルセキュリティエキスパート,Communication Services,情報･通信業,信用
4418,ＪＤＳＣ,Communication Services,情報･通信業,貸借
4419,Ｆｉｎａｔｅｘｔホールディングス,Communication Services,情報･通信業,信用
4420,イーソル,Communication Services,情報･通信業,貸借
4421,ディ・アイ・システム,Communication Services,情報･通信業,信用
4422,ＶＡＬＵＥＮＥＸ,Communication Services,情報･通信業,信用
4424,Ａｍａｚｉａ,Communication Services,情報･通信業,貸借
4425,Ｋｕｄａｎ,Communication Services,情報･通信業,貸借
4426,パスロジ,Communication Services,情報･通信業,その他
4427,ＥｄｕＬａｂ,Communication Services,情報･通信業,信用
4428,シノプス,Communication Services,情報･通信業,貸借
4429,リックソフト,Communication Services,情報･通信業,貸借
4430,東海ソフト,Communication Services,情報･通信業,信用
4431,スマレジ,Communication Services,情報･通信業,貸借
4432,ウイングアーク１ｓｔ,Communication Services,情報･通信業,貸借
4433,ヒト・コミュニケーションズ・ホールディングス,Communication Services,情報･通信業,信用
4434,サーバーワークス,Communication Services,情報･通信業,貸借
4436,ミンカブ・ジ・インフォノイド,Communication Services,情報･通信業,貸借
4437,ｇｏｏｄｄａｙｓホールディングス,Communication Services,情報･通信業,信用
4438,Ｗｅｌｂｙ,Communication Services,情報･通信業,信用
4439,東名,Communication Services,情報･通信業,貸借
4440,ヴィッツ,Communication Services,情報･通信業,貸借
4441,トビラシステムズ,Communication Services,情報･通信業,信用
4442,バルテス・ホールディングス,Communication Services,情報･通信業,貸借
4443,Ｓａｎｓａｎ,Communication Services,情報･通信業,貸借
4444,インフォネット,Communication Services,情報･通信業,信用
4445,リビン・テクノロジーズ,Communication Services,情報･通信業,信用
4446,Ｌｉｎｋ−Ｕグループ,Communication Services,情報･通信業,貸借
4447,ピー・ビーシステムズ,Communication Services,情報･通信業,貸借
4448,ｋｕｂｅｌｌ,Communication Services,情報･通信業,貸借
4449,ギフティ,Communication Services,情報･通信業,貸借
4450,パワーソリューションズ,Communication Services,情報･通信業,信用
4452,花王,Materials,化学,貸借
4461,第一工業製薬,Materials,化学,貸借
4462,石原ケミカル,Materials,化学,貸借
4463,日華化学,Materials,化学,信用
4464,ソフト９９コーポレーション,Materials,化学,貸借
4465,ニイタカ,Materials,化学,貸借
4471,三洋化成工業,Materials,化学,貸借
4475,ＨＥＮＮＧＥ,Communication Services,情報･通信業,貸借
4476,ＡＩ　ＣＲＯＳＳ,Communication Services,情報･通信業,信用
4477,ＢＡＳＥ,Communication Services,情報･通信業,貸借
4478,フリー,Communication Services,情報･通信業,貸借
4479,マクアケ,Communication Services,情報･通信業,信用
4480,メドレー,Communication Services,情報･通信業,貸借
4481,ベース,Communication Services,情報･通信業,貸借
4482,ウィルズ,Communication Services,情報･通信業,貸借
4483,ＪＭＤＣ,Communication Services,情報･通信業,貸借
4484,ランサーズ,Communication Services,情報･通信業,信用
4486,ユナイトアンドグロウ,Communication Services,情報･通信業,貸借
4487,スペースマーケット,Communication Services,情報･通信業,信用
4488,ＡＩ　ｉｎｓｉｄｅ,Communication Services,情報･通信業,信用
